Order ID,Order Date,Customer Name,Gender,Age,City,State,Region,Product,Category,Quantity,Unit Price,Discount %,Sales,Cost,Profit,Salesperson,Payment Mode,Customer Type,Rating
109328,2025-09-15 0:00:00,Meera Singh,Female,40,Chennai,Tamil Nadu,South,Headphones,Electronics,3,2529.65,0,7588.95,6771.98,816.97,Neha Sharma,Cash,New,2
109329,2024-08-22 0:00:00,Ananya Reddy,Male,45,Visakhapatnam,Andhra Pradesh,South,Chair,Furniture,5,6443.98,15,27386.91,22898.82,4488.09,Rahul Verma,Cash,New,4
109330,2024-04-11 0:00:00,Lakshmi Reddy,Female,33,Kolkata,West Bengal,East,Mouse,Electronics,8,847.82,5,6443.43,4399.16,2044.27,Neha Sharma,Credit Card,New,3
109331,2025-01-12 0:00:00,Suresh Sharma,Female,25,Bengaluru,Karnataka,South,Desk,Furniture,2,11075.85,25,16613.78,12789.08,3824.7,Rahul Verma,Debit Card,New,4
109332,2024-08-17 0:00:00,Ananya Sharma,Female,32,Mumbai,Maharashtra,West,Chair,Furniture,5,6169.55,10,27762.98,24124.38,3638.6,Rahul Verma,Credit Card,New,3
109333,2025-03-13 0:00:00,Ravi Reddy,Female,31,Mumbai,Maharashtra,West,Mouse,Electronics,6,747.54,0,4485.24,3441.19,1044.05,Rahul Verma,Credit Card,Returning,2
109334,2024-09-21 0:00:00,Rohan Patel,Male,39,Kolkata,West Bengal,East,Printer,Electronics,4,8192.11,0,32768.44,23674,9094.44,Kiran Patel,Debit Card,New,3
109335,2024-04-17 0:00:00,Aarav Reddy,Female,40,Bengaluru,Karnataka,South,Desk,Furniture,5,12516.79,5,59454.75,49754.47,9700.28,Ravi Kumar,Credit Card,Returning,3
109336,2025-07-22 0:00:00,Kiran Das,Female,57,Hyderabad,Telangana,South,Mouse,Electronics,8,873.57,20,5590.85,3859.59,1731.26,Priya Rao,Credit Card,Returning,5
109337,2024-02-11 0:00:00,John Sharma,Male,24,Bengaluru,Karnataka,South,Printer,Electronics,5,9634.03,5,45761.64,32505.72,13255.92,Priya Rao,UPI,New,5
109338,2025-08-15 0:00:00,Priya Kumar,Male,34,Kolkata,West Bengal,East,Laptop,Electronics,7,52911.9,20,296306.64,245194.92,51111.72,Ravi Kumar,Cash,Returning,4
109339,2025-11-07 0:00:00,Vivaan Sharma,Male,44,Bengaluru,Karnataka,South,Headphones,Electronics,8,2644.61,10,19041.19,14355.74,4685.45,Neha Sharma,Net Banking,Returning,2
109340,2025-12-07 0:00:00,Sarah Sharma,Female,50,Bengaluru,Karnataka,South,Phone,Electronics,6,29519.28,0,177115.68,143553.74,33561.94,Rahul Verma,Credit Card,New,2
109341,2024-03-26 0:00:00,Sarah Sharma,Female,29,Visakhapatnam,Andhra Pradesh,South,Mouse,Electronics,1,798.99,5,759.04,514.17,244.87,Amit Singh,UPI,New,5
109342,2024-07-20 0:00:00,Kiran Kumar,Female,51,Chennai,Tamil Nadu,South,Keyboard,Electronics,3,1410.52,5,4019.98,3325.37,694.61,Kiran Patel,Credit Card,New,4
109343,2024-01-08 0:00:00,Vivaan Das,Female,57,Visakhapatnam,Andhra Pradesh,South,Phone,Electronics,8,30898.68,5,234829.97,170089.18,64740.79,Rahul Verma,Cash,Returning,2
109344,2025-11-28 0:00:00,Ananya Sharma,Female,54,Mumbai,Maharashtra,West,Printer,Electronics,8,8228.97,10,59248.58,40244.42,19004.16,Priya Rao,Credit Card,Returning,2
109345,2025-10-29 0:00:00,Meera Das,Male,28,Pune,Maharashtra,West,Chair,Furniture,7,5756.81,0,40297.67,30997.88,9299.79,Ravi Kumar,Debit Card,Returning,3
109346,2025-05-15 0:00:00,Priya Sharma,Male,42,Visakhapatnam,Andhra Pradesh,South,Keyboard,Electronics,7,1514.56,20,8481.54,7236.14,1245.4,Amit Singh,UPI,New,5
109347,2025-09-22 0:00:00,Priya Kumar,Male,65,Mumbai,Maharashtra,West,Tablet,Electronics,4,20599.24,10,74157.26,59526.71,14630.55,Kiran Patel,UPI,New,4
109348,2025-12-19 0:00:00,John Sharma,Male,27,Chennai,Tamil Nadu,South,Laptop,Electronics,8,53905.79,25,323434.74,273857.69,49577.05,Ravi Kumar,Debit Card,New,1
109349,2025-04-08 0:00:00,David Sharma,Male,54,Chennai,Tamil Nadu,South,Monitor,Electronics,8,11082.16,20,70925.82,58863.78,12062.04,Kiran Patel,Net Banking,New,1
109350,2025-07-19 0:00:00,Rahul Singh,Male,59,Visakhapatnam,Andhra Pradesh,South,Monitor,Electronics,1,13126.96,15,11157.92,9002.28,2155.64,Neha Sharma,UPI,New,4
109351,2025-09-21 0:00:00,Sarah Singh,Male,41,Hyderabad,Telangana,South,Tablet,Electronics,4,21567.05,20,69014.56,61328.17,7686.39,Rahul Verma,Credit Card,Returning,2
109352,2024-12-22 0:00:00,Lakshmi Kumar,Male,56,Hyderabad,Telangana,South,Desk,Furniture,4,11380.58,0,45522.32,34053.03,11469.29,Ravi Kumar,Credit Card,New,1
109353,2025-10-16 0:00:00,Rohan Singh,Female,31,Delhi,Delhi,North,Desk,Furniture,4,12073.29,5,45878.5,33883.91,11994.59,Rahul Verma,Cash,Returning,5
109354,2025-11-14 0:00:00,Suresh Sharma,Female,62,Delhi,Delhi,North,Mouse,Electronics,7,732.46,20,4101.78,3017.49,1084.29,Rahul Verma,Credit Card,New,2
109355,2025-10-06 0:00:00,Meera Patel,Female,41,Mumbai,Maharashtra,West,Tablet,Electronics,3,21312.71,0,63938.13,57417.39,6520.74,Neha Sharma,Net Banking,Returning,4
109356,2025-05-15 0:00:00,Rohan Sharma,Male,57,Hyderabad,Telangana,South,Keyboard,Electronics,2,1508.24,0,3016.48,2401.57,614.91,Ravi Kumar,Debit Card,New,5
109357,2024-10-22 0:00:00,Neha Sharma,Female,55,Bengaluru,Karnataka,South,Desk,Furniture,2,11008.73,20,17613.97,14865.12,2748.85,Rahul Verma,Credit Card,New,2
109358,2024-06-03 0:00:00,Sarah Sharma,Male,43,Kolkata,West Bengal,East,Tablet,Electronics,3,23877.58,10,64469.47,52034.86,12434.61,Kiran Patel,UPI,New,5
109359,2025-05-09 0:00:00,Sarah Kumar,Male,28,Bengaluru,Karnataka,South,Chair,Furniture,8,5560.66,15,37812.49,30640.98,7171.51,Ravi Kumar,Debit Card,Returning,5
109360,2025-09-09 0:00:00,David Patel,Female,22,Bengaluru,Karnataka,South,Printer,Electronics,7,9176.97,10,57814.91,44615.95,13198.96,Rahul Verma,Debit Card,Returning,3
109361,2025-11-09 0:00:00,David Das,Female,33,Bengaluru,Karnataka,South,Monitor,Electronics,7,12458.23,5,82847.23,73703.65,9143.58,Amit Singh,Credit Card,Returning,5
109362,2025-02-13 0:00:00,Sarah Patel,Female,24,Mumbai,Maharashtra,West,Headphones,Electronics,5,2436.95,20,9747.8,7289.75,2458.05,Ravi Kumar,Debit Card,Returning,5
109363,2024-04-20 0:00:00,Meera Patel,Male,51,Delhi,Delhi,North,Printer,Electronics,4,9878.73,5,37539.17,24415.76,13123.41,Rahul Verma,Net Banking,New,4
109364,2024-08-31 0:00:00,John Sharma,Male,24,Kolkata,West Bengal,East,Printer,Electronics,2,9677.23,0,19354.46,17093.27,2261.19,Ravi Kumar,Credit Card,Returning,5
109365,2024-01-07 0:00:00,Rahul Patel,Female,46,Pune,Maharashtra,West,Phone,Electronics,1,30996.78,25,23247.58,19572.71,3674.87,Amit Singh,Debit Card,Returning,3
109366,2024-05-07 0:00:00,Pooja Das,Female,42,Visakhapatnam,Andhra Pradesh,South,Chair,Furniture,4,6270.22,15,21318.75,16279.93,5038.82,Kiran Patel,Debit Card,Returning,3
109367,2024-11-22 0:00:00,Sarah Kumar,Female,64,Bengaluru,Karnataka,South,Phone,Electronics,7,29431,0,206017,134002.1,72014.9,Rahul Verma,Debit Card,New,5
109368,2024-12-13 0:00:00,Priya Reddy,Female,39,Bengaluru,Karnataka,South,Printer,Electronics,2,9885.53,20,15816.85,10513.22,5303.63,Amit Singh,UPI,Returning,3
109369,2024-09-28 0:00:00,Ravi Sharma,Female,63,Chennai,Tamil Nadu,South,Desk,Furniture,1,11854.53,10,10669.08,8592.16,2076.92,Priya Rao,Cash,Returning,3
109370,2024-01-05 0:00:00,Vivaan Sharma,Male,26,Chennai,Tamil Nadu,South,Tablet,Electronics,6,22103.27,0,132619.62,92674.76,39944.86,Amit Singh,UPI,New,1
109371,2025-05-08 0:00:00,Ananya Das,Female,56,Kolkata,West Bengal,East,Desk,Furniture,2,12889.87,15,21912.78,17161.12,4751.66,Priya Rao,UPI,New,3
109372,2024-11-13 0:00:00,John Patel,Male,43,Delhi,Delhi,North,Tablet,Electronics,5,24078.16,5,114371.26,97151.24,17220.02,Rahul Verma,Cash,Returning,1
109373,2024-05-19 0:00:00,Rohan Kumar,Female,48,Kolkata,West Bengal,East,Phone,Electronics,3,30248.23,0,90744.69,80046.26,10698.43,Amit Singh,UPI,Returning,5
109374,2024-11-23 0:00:00,Ravi Patel,Female,42,Pune,Maharashtra,West,Headphones,Electronics,5,2744.16,0,13720.8,11475.75,2245.05,Amit Singh,Cash,New,2
109375,2024-03-19 0:00:00,Arjun Reddy,Male,25,Bengaluru,Karnataka,South,Laptop,Electronics,1,54644.84,10,49180.36,43266.96,5913.4,Ravi Kumar,Credit Card,Returning,2
109376,2024-07-28 0:00:00,Priya Das,Male,41,Hyderabad,Telangana,South,Laptop,Electronics,1,55576.39,15,47239.93,37832.66,9407.27,Rahul Verma,Cash,New,1
109377,2024-01-09 0:00:00,Meera Sharma,Female,60,Hyderabad,Telangana,South,Desk,Furniture,5,12157.09,15,51667.63,40426.42,11241.21,Priya Rao,Credit Card,New,3
109378,2024-12-28 0:00:00,Lakshmi Das,Male,24,Bengaluru,Karnataka,South,Headphones,Electronics,4,2571.2,20,8227.84,6298.81,1929.03,Ravi Kumar,Net Banking,New,2
109379,2025-12-10 0:00:00,Aditya Singh,Male,35,Delhi,Delhi,North,Monitor,Electronics,5,11138.57,20,44554.28,35324.5,9229.78,Ravi Kumar,Debit Card,New,3
109380,2024-05-31 0:00:00,Sneha Reddy,Female,26,Bengaluru,Karnataka,South,Phone,Electronics,7,32615.96,25,171233.79,144468.2,26765.59,Ravi Kumar,Cash,New,3
109381,2025-10-01 0:00:00,Sneha Kumar,Female,48,Mumbai,Maharashtra,West,Desk,Furniture,2,11656.72,15,19816.42,15738.32,4078.1,Neha Sharma,Cash,New,2
109382,2024-07-02 0:00:00,Sneha Patel,Male,21,Chennai,Tamil Nadu,South,Desk,Furniture,3,11700.41,5,33346.17,26927.03,6419.14,Kiran Patel,Debit Card,New,1
109383,2024-06-23 0:00:00,Meera Das,Female,40,Visakhapatnam,Andhra Pradesh,South,Headphones,Electronics,7,2393.91,5,15919.5,11357,4562.5,Neha Sharma,Cash,New,5
109384,2024-11-19 0:00:00,Vivaan Patel,Male,43,Bengaluru,Karnataka,South,Phone,Electronics,7,32254.77,0,225783.39,176106.9,49676.49,Kiran Patel,Cash,Returning,4
109385,2024-11-13 0:00:00,Lakshmi Das,Female,33,Hyderabad,Telangana,South,Laptop,Electronics,1,50629.16,25,37971.87,30526.38,7445.49,Rahul Verma,Cash,Returning,4
109386,2025-06-03 0:00:00,Sarah Reddy,Female,30,Visakhapatnam,Andhra Pradesh,South,Laptop,Electronics,6,56067.86,10,302766.44,233833.64,68932.8,Neha Sharma,Cash,Returning,1
109387,2025-12-01 0:00:00,John Patel,Male,46,Delhi,Delhi,North,Keyboard,Electronics,1,1618.97,25,1214.23,875.07,339.16,Kiran Patel,Cash,New,2
109388,2025-02-24 0:00:00,Sneha Patel,Female,50,Mumbai,Maharashtra,West,Monitor,Electronics,6,11537.68,10,62303.47,48519.7,13783.77,Ravi Kumar,Debit Card,New,4
109389,2024-01-05 0:00:00,Arjun Kumar,Female,64,Kolkata,West Bengal,East,Printer,Electronics,1,9143.4,5,8686.23,5717.4,2968.83,Amit Singh,Debit Card,New,4
109390,2024-01-08 0:00:00,Rohan Singh,Female,61,Pune,Maharashtra,West,Chair,Furniture,5,6489.93,10,29204.69,21108.19,8096.5,Rahul Verma,UPI,New,4
109391,2025-02-20 0:00:00,Pooja Reddy,Male,36,Hyderabad,Telangana,South,Monitor,Electronics,2,12443.82,25,18665.73,16755.49,1910.24,Amit Singh,Debit Card,New,1
109392,2025-09-03 0:00:00,Suresh Sharma,Male,33,Mumbai,Maharashtra,West,Chair,Furniture,7,6024.05,20,33734.68,29650.52,4084.16,Ravi Kumar,Debit Card,New,5
109393,2024-09-29 0:00:00,Pooja Sharma,Male,63,Hyderabad,Telangana,South,Keyboard,Electronics,5,1628.29,5,7734.38,6865.34,869.04,Rahul Verma,Cash,Returning,1
109394,2025-06-19 0:00:00,David Patel,Female,58,Hyderabad,Telangana,South,Printer,Electronics,8,8622.9,20,55186.56,38122.58,17063.98,Priya Rao,Debit Card,Returning,1
109395,2025-01-21 0:00:00,Amit Singh,Female,56,Visakhapatnam,Andhra Pradesh,South,Headphones,Electronics,5,2517.65,15,10700.01,9236.88,1463.13,Neha Sharma,Net Banking,New,2
109396,2025-01-12 0:00:00,John Das,Male,42,Visakhapatnam,Andhra Pradesh,South,Headphones,Electronics,6,2664.74,20,12790.75,10715.76,2074.99,Kiran Patel,Debit Card,Returning,2
109397,2025-07-28 0:00:00,Ravi Das,Female,56,Hyderabad,Telangana,South,Desk,Furniture,2,13155.88,15,22365,18348.04,4016.96,Amit Singh,Credit Card,New,3
109398,2024-06-28 0:00:00,Sarah Singh,Male,27,Kolkata,West Bengal,East,Phone,Electronics,8,29675.28,10,213662.02,163404.85,50257.17,Ravi Kumar,Debit Card,New,5
109399,2024-05-11 0:00:00,Vivaan Das,Female,59,Hyderabad,Telangana,South,Laptop,Electronics,7,55295.92,15,329010.72,221658.01,107352.71,Ravi Kumar,Debit Card,Returning,4
109400,2025-01-29 0:00:00,Aarav Singh,Female,58,Mumbai,Maharashtra,West,Tablet,Electronics,1,20133.74,15,17113.68,15303.05,1810.63,Amit Singh,Net Banking,Returning,2
109401,2025-05-25 0:00:00,Meera Kumar,Male,60,Delhi,Delhi,North,Chair,Furniture,3,5596.29,15,14270.54,11748.3,2522.24,Rahul Verma,UPI,New,1
109402,2024-06-27 0:00:00,David Sharma,Female,19,Bengaluru,Karnataka,South,Tablet,Electronics,5,20372.13,0,101860.65,89391.89,12468.76,Priya Rao,UPI,New,1
109403,2024-09-20 0:00:00,Rahul Reddy,Male,62,Delhi,Delhi,North,Laptop,Electronics,3,58214.28,25,130982.13,86077.92,44904.21,Kiran Patel,Debit Card,New,1
109404,2025-03-21 0:00:00,Lakshmi Das,Male,43,Chennai,Tamil Nadu,South,Keyboard,Electronics,6,1505.27,15,7676.88,5660.68,2016.2,Neha Sharma,Debit Card,New,1
109405,2024-10-30 0:00:00,Neha Patel,Male,44,Kolkata,West Bengal,East,Keyboard,Electronics,2,1563.54,5,2970.73,2059.27,911.46,Ravi Kumar,Cash,Returning,4
109406,2025-05-29 0:00:00,Priya Singh,Female,41,Chennai,Tamil Nadu,South,Headphones,Electronics,1,2674.4,5,2540.68,2126.38,414.3,Ravi Kumar,Net Banking,New,5
109407,2025-05-29 0:00:00,Sarah Patel,Male,62,Kolkata,West Bengal,East,Monitor,Electronics,7,13143.15,20,73601.64,56849.26,16752.38,Rahul Verma,Credit Card,New,4
109408,2025-06-07 0:00:00,Vivaan Sharma,Female,34,Delhi,Delhi,North,Tablet,Electronics,3,21913.7,25,49305.83,43778.7,5527.13,Neha Sharma,Cash,New,5
109409,2025-07-23 0:00:00,Rohan Patel,Male,29,Pune,Maharashtra,West,Keyboard,Electronics,7,1648.6,10,10386.18,8801.86,1584.32,Amit Singh,Net Banking,New,4
109410,2025-05-12 0:00:00,Aditya Kumar,Female,51,Delhi,Delhi,North,Tablet,Electronics,8,23047.2,20,147502.08,123559.34,23942.74,Rahul Verma,Credit Card,New,1
109411,2025-09-16 0:00:00,John Das,Male,65,Bengaluru,Karnataka,South,Laptop,Electronics,3,54902.08,5,156470.93,115616.95,40853.98,Neha Sharma,Cash,Returning,3
109412,2025-01-26 0:00:00,Rahul Reddy,Male,24,Chennai,Tamil Nadu,South,Phone,Electronics,3,31441.48,15,80175.77,65004.15,15171.62,Rahul Verma,Credit Card,Returning,1
109413,2025-12-29 0:00:00,Neha Sharma,Female,63,Pune,Maharashtra,West,Phone,Electronics,8,31408.08,10,226138.18,147770.65,78367.53,Neha Sharma,Net Banking,New,2
109414,2025-01-02 0:00:00,Meera Singh,Female,58,Visakhapatnam,Andhra Pradesh,South,Headphones,Electronics,1,2728.2,0,2728.2,2374.21,353.99,Ravi Kumar,Credit Card,New,4
109415,2025-11-27 0:00:00,Ananya Das,Male,29,Mumbai,Maharashtra,West,Monitor,Electronics,1,11286.92,20,9029.54,6882.47,2147.07,Neha Sharma,Net Banking,Returning,5
109416,2024-06-27 0:00:00,Ravi Kumar,Male,41,Visakhapatnam,Andhra Pradesh,South,Desk,Furniture,5,11785.98,0,58929.9,41748.35,17181.55,Priya Rao,Credit Card,Returning,1
109417,2024-04-10 0:00:00,John Singh,Female,57,Kolkata,West Bengal,East,Tablet,Electronics,1,23565.81,15,20030.94,14190.77,5840.17,Kiran Patel,Cash,Returning,2
109418,2024-07-04 0:00:00,Lakshmi Singh,Female,27,Bengaluru,Karnataka,South,Mouse,Electronics,7,818.92,0,5732.44,3870.81,1861.63,Kiran Patel,Cash,New,2
109419,2024-08-25 0:00:00,Priya Kumar,Male,61,Pune,Maharashtra,West,Phone,Electronics,1,31480.98,10,28332.88,24089.79,4243.09,Kiran Patel,Cash,New,3
109420,2025-10-02 0:00:00,Arjun Sharma,Female,43,Bengaluru,Karnataka,South,Monitor,Electronics,2,12872.69,15,21883.57,18889.16,2994.41,Kiran Patel,Cash,Returning,2
109421,2024-11-05 0:00:00,Lakshmi Sharma,Female,65,Mumbai,Maharashtra,West,Laptop,Electronics,6,53712.7,15,273934.77,235147.09,38787.68,Ravi Kumar,Credit Card,New,4
109422,2024-02-25 0:00:00,Vivaan Patel,Female,48,Kolkata,West Bengal,East,Monitor,Electronics,4,13099.33,10,47157.59,36316.23,10841.36,Ravi Kumar,Credit Card,Returning,4
109423,2024-02-21 0:00:00,Vivaan Reddy,Female,18,Bengaluru,Karnataka,South,Monitor,Electronics,7,11692.34,10,73661.74,64135.4,9526.34,Ravi Kumar,Net Banking,New,3
109424,2025-06-09 0:00:00,Arjun Sharma,Female,44,Chennai,Tamil Nadu,South,Phone,Electronics,7,30596.19,10,192756,153772.1,38983.9,Rahul Verma,Debit Card,New,5
109425,2024-12-04 0:00:00,Kiran Reddy,Female,19,Pune,Maharashtra,West,Monitor,Electronics,4,12906.95,5,49046.41,32601.34,16445.07,Ravi Kumar,Cash,New,2
109426,2025-11-25 0:00:00,Arjun Reddy,Male,56,Chennai,Tamil Nadu,South,Laptop,Electronics,1,50738.05,20,40590.44,31448.04,9142.4,Rahul Verma,Net Banking,Returning,2
109427,2024-03-17 0:00:00,Kiran Patel,Female,20,Visakhapatnam,Andhra Pradesh,South,Laptop,Electronics,6,57235.72,5,326243.6,261419.31,64824.29,Kiran Patel,Net Banking,New,2
109428,2025-04-30 0:00:00,Ananya Patel,Female,38,Delhi,Delhi,North,Keyboard,Electronics,7,1542.29,5,10256.23,9060.3,1195.93,Neha Sharma,Cash,New,3
109429,2025-03-02 0:00:00,Ravi Das,Female,63,Chennai,Tamil Nadu,South,Desk,Furniture,1,12663.21,25,9497.41,7141.89,2355.52,Priya Rao,Net Banking,Returning,4
109430,2025-09-10 0:00:00,Sneha Das,Female,60,Visakhapatnam,Andhra Pradesh,South,Chair,Furniture,2,6105.54,0,12211.08,10443.83,1767.25,Amit Singh,Net Banking,Returning,2
109431,2024-10-18 0:00:00,Ananya Singh,Female,26,Kolkata,West Bengal,East,Printer,Electronics,4,8219.23,10,29589.23,23168.86,6420.37,Priya Rao,UPI,New,2
109432,2025-05-26 0:00:00,Sneha Das,Female,55,Mumbai,Maharashtra,West,Printer,Electronics,6,8998.25,15,45891.07,35277.64,10613.43,Amit Singh,Debit Card,New,3
109433,2024-07-09 0:00:00,Suresh Kumar,Female,44,Kolkata,West Bengal,East,Keyboard,Electronics,3,1433.35,25,3225.04,2161.62,1063.42,Kiran Patel,Cash,Returning,5
109434,2024-12-14 0:00:00,Vivaan Patel,Female,37,Delhi,Delhi,North,Headphones,Electronics,4,2321.76,10,8358.34,6758.67,1599.67,Rahul Verma,Cash,New,4
109435,2025-01-08 0:00:00,Amit Kumar,Male,46,Kolkata,West Bengal,East,Chair,Furniture,1,6123.16,10,5510.84,4486.49,1024.35,Rahul Verma,Cash,Returning,3
109436,2024-11-27 0:00:00,Ananya Singh,Male,41,Chennai,Tamil Nadu,South,Monitor,Electronics,1,12337.43,20,9869.94,7129.94,2740,Ravi Kumar,Net Banking,Returning,4
109437,2024-06-03 0:00:00,Meera Patel,Female,26,Visakhapatnam,Andhra Pradesh,South,Laptop,Electronics,5,60169.21,15,255719.14,170605.84,85113.3,Ravi Kumar,Cash,Returning,4
109438,2024-12-26 0:00:00,Arjun Kumar,Male,39,Bengaluru,Karnataka,South,Mouse,Electronics,4,779.21,20,2493.47,2085.76,407.71,Ravi Kumar,Credit Card,Returning,2
109439,2024-12-13 0:00:00,Aditya Patel,Male,55,Chennai,Tamil Nadu,South,Phone,Electronics,2,29306.63,5,55682.6,49595.7,6086.9,Amit Singh,Cash,Returning,1
109440,2025-11-15 0:00:00,Lakshmi Singh,Female,21,Hyderabad,Telangana,South,Phone,Electronics,2,32321.09,15,54945.85,47510.89,7434.96,Rahul Verma,Debit Card,New,2
109441,2024-12-20 0:00:00,Priya Sharma,Female,26,Mumbai,Maharashtra,West,Desk,Furniture,3,11516.87,0,34550.61,29618.04,4932.57,Priya Rao,UPI,Returning,3
109442,2025-04-02 0:00:00,Ananya Sharma,Female,25,Visakhapatnam,Andhra Pradesh,South,Laptop,Electronics,8,50614.86,15,344181.05,238038.46,106142.59,Amit Singh,Credit Card,Returning,2
109443,2025-10-04 0:00:00,Aditya Das,Female,22,Mumbai,Maharashtra,West,Phone,Electronics,2,30908.3,20,49453.28,36462.52,12990.76,Priya Rao,Net Banking,New,5
109444,2024-04-17 0:00:00,Vivaan Singh,Male,54,Kolkata,West Bengal,East,Desk,Furniture,8,12207.48,5,92776.85,64669.35,28107.5,Rahul Verma,Credit Card,New,3
109445,2025-03-10 0:00:00,Aarav Das,Female,29,Pune,Maharashtra,West,Desk,Furniture,6,13086.14,10,70665.16,46652.18,24012.98,Priya Rao,Credit Card,New,4
109446,2024-08-03 0:00:00,Lakshmi Kumar,Female,43,Chennai,Tamil Nadu,South,Keyboard,Electronics,2,1501.78,25,2252.67,1867.73,384.94,Ravi Kumar,Net Banking,New,4
109447,2025-04-01 0:00:00,Ravi Reddy,Male,41,Kolkata,West Bengal,East,Keyboard,Electronics,8,1444.01,0,11552.08,7551.02,4001.06,Kiran Patel,UPI,New,3
109448,2025-10-13 0:00:00,David Das,Female,61,Mumbai,Maharashtra,West,Phone,Electronics,2,30447.54,25,45671.31,36275.24,9396.07,Ravi Kumar,Net Banking,Returning,5
109449,2025-07-22 0:00:00,Rohan Singh,Female,52,Hyderabad,Telangana,South,Phone,Electronics,7,29463.76,15,175309.37,157674.03,17635.34,Kiran Patel,Credit Card,New,3
109450,2024-04-22 0:00:00,Suresh Singh,Male,31,Bengaluru,Karnataka,South,Tablet,Electronics,6,19876.48,15,101370.05,70592.1,30777.95,Rahul Verma,Cash,Returning,4
109451,2025-03-28 0:00:00,Ananya Singh,Female,51,Visakhapatnam,Andhra Pradesh,South,Laptop,Electronics,1,59606.36,0,59606.36,51886.56,7719.8,Neha Sharma,Debit Card,Returning,4
109452,2025-07-01 0:00:00,Suresh Das,Male,29,Kolkata,West Bengal,East,Printer,Electronics,7,9648.2,5,64160.53,46315.64,17844.89,Priya Rao,UPI,New,5
109453,2024-11-19 0:00:00,Aditya Das,Female,62,Pune,Maharashtra,West,Monitor,Electronics,6,11111.21,15,56667.17,42979.3,13687.87,Amit Singh,Cash,Returning,4
109454,2025-10-23 0:00:00,Arjun Das,Male,53,Hyderabad,Telangana,South,Monitor,Electronics,8,11792.38,10,84905.14,55920.73,28984.41,Rahul Verma,UPI,New,4
109455,2024-10-11 0:00:00,Priya Sharma,Female,61,Mumbai,Maharashtra,West,Printer,Electronics,8,8881.78,25,53290.68,35842.11,17448.57,Neha Sharma,Credit Card,Returning,4
109456,2024-08-24 0:00:00,Pooja Singh,Female,25,Hyderabad,Telangana,South,Printer,Electronics,8,9424.92,25,56549.52,47424.75,9124.77,Priya Rao,UPI,Returning,5
109457,2025-05-25 0:00:00,Ananya Das,Female,40,Pune,Maharashtra,West,Printer,Electronics,8,9774.98,10,70379.86,48795.78,21584.08,Neha Sharma,Net Banking,Returning,1
109458,2024-01-31 0:00:00,Ravi Sharma,Female,19,Hyderabad,Telangana,South,Desk,Furniture,6,11768.76,10,63551.3,43656.87,19894.43,Amit Singh,Net Banking,New,4
109459,2025-03-20 0:00:00,David Sharma,Female,33,Bengaluru,Karnataka,South,Chair,Furniture,3,6497.37,0,19492.11,15414.48,4077.63,Rahul Verma,Net Banking,New,3
109460,2024-07-03 0:00:00,Vivaan Sharma,Female,41,Bengaluru,Karnataka,South,Mouse,Electronics,6,824.97,5,4702.33,3772.53,929.8,Neha Sharma,Credit Card,New,1
109461,2025-07-07 0:00:00,Priya Kumar,Male,28,Mumbai,Maharashtra,West,Keyboard,Electronics,3,1519.1,10,4101.57,3397.93,703.64,Neha Sharma,Debit Card,Returning,3
109462,2024-05-05 0:00:00,Sarah Kumar,Male,58,Visakhapatnam,Andhra Pradesh,South,Phone,Electronics,5,27432.79,10,123447.56,103741.55,19706.01,Neha Sharma,Debit Card,Returning,5
109463,2025-06-20 0:00:00,Rohan Das,Female,36,Mumbai,Maharashtra,West,Mouse,Electronics,1,845.28,20,676.22,608.57,67.65,Neha Sharma,Net Banking,Returning,5
109464,2024-06-05 0:00:00,Priya Kumar,Male,49,Mumbai,Maharashtra,West,Tablet,Electronics,3,23337.83,15,59511.47,41896.25,17615.22,Rahul Verma,Net Banking,New,2
109465,2024-10-31 0:00:00,David Patel,Female,26,Visakhapatnam,Andhra Pradesh,South,Tablet,Electronics,6,22427.6,10,121109.04,82581.97,38527.07,Ravi Kumar,UPI,Returning,2
109466,2025-08-03 0:00:00,Pooja Reddy,Female,47,Pune,Maharashtra,West,Printer,Electronics,3,9322.41,15,23772.15,17037.71,6734.44,Priya Rao,Cash,Returning,2
109467,2024-12-04 0:00:00,Vivaan Singh,Female,38,Delhi,Delhi,North,Printer,Electronics,8,9483.99,15,64491.13,41986.89,22504.24,Rahul Verma,Credit Card,Returning,1
109468,2024-08-08 0:00:00,Kiran Sharma,Female,42,Visakhapatnam,Andhra Pradesh,South,Desk,Furniture,1,10802.36,20,8641.89,6830.34,1811.55,Neha Sharma,Cash,New,2
109469,2025-05-15 0:00:00,Arjun Sharma,Male,45,Pune,Maharashtra,West,Tablet,Electronics,5,22587.31,20,90349.24,59250.32,31098.92,Kiran Patel,UPI,Returning,1
109470,2025-07-12 0:00:00,David Singh,Female,30,Pune,Maharashtra,West,Chair,Furniture,5,5691.63,20,22766.52,16180.07,6586.45,Ravi Kumar,Credit Card,Returning,5
109471,2024-09-04 0:00:00,Pooja Singh,Female,20,Pune,Maharashtra,West,Monitor,Electronics,4,12288.44,25,36865.32,30152.98,6712.34,Kiran Patel,Net Banking,Returning,4
109472,2024-03-30 0:00:00,Ravi Das,Male,37,Chennai,Tamil Nadu,South,Headphones,Electronics,7,2345.48,20,13134.69,10430.5,2704.19,Neha Sharma,Debit Card,New,4
